000560671,14909,KINE241,1,A
000247910,14909,KINE241,1,A
000589619,14909,KINE241,1,A
000905872,14909,KINE241,1,A
000729113,14909,KINE241,1,A
000987904,14909,KINE241,1,A
000509964,14909,KINE241,1,A
000313759,14909,KINE241,1,A
000069029,14909,KINE241,1,A
000269346,14909,KINE241,1,A
000040025,14909,KINE241,1,B
000944356,14909,KINE241,1,A
000648972,14909,KINE241,1,A
000472667,14909,KINE241,1,A
000747552,14909,KINE241,1,A
000061336,14909,KINE241,1,A
000789590,14909,KINE241,1,A
000113959,14909,KINE241,1,A
000119937,14909,KINE241,1,A
000717129,14909,KINE241,1,B
000453085,14909,KINE241,1,B
000678878,15400,KINE330,0,W
000370819,14753,MACC609,3,A
000953114,14753,MACC609,3,B
000017093,14753,MACC609,3,A
000618027,14753,MACC609,3,A
000214559,14753,MACC609,3,A
000551515,14753,MACC609,3,A
000720935,14753,MACC609,3,B
000496321,14753,MACC609,3,B
000565189,14753,MACC609,3,A
000442259,14753,MACC609,3,A
000449005,14753,MACC609,3,B
000194932,14753,MACC609,3,B
000322031,14753,MACC609,3,A
000299990,14753,MACC609,3,B
000451204,14753,MACC609,3,C
000629461,14753,MACC609,3,A
000164563,14753,MACC609,3,A
000170396,14753,MACC609,3,A
000501975,14753,MACC609,3,A
000437484,14753,MACC609,3,B
000350683,14753,MACC609,3,B
000204575,14753,MACC609,3,B
000500607,14753,MACC609,3,A
000378544,14753,MACC609,3,A
000283356,14753,MACC609,3,A
000288124,14753,MACC609,3,B
000949200,14753,MACC609,3,A
000741096,14753,MACC609,3,A
000818937,14753,MACC609,3,A
000984731,14753,MACC609,3,A
000967961,14753,MACC609,3,A
000837262,14753,MACC609,3,B
000615947,14753,MACC609,3,A
000087859,14753,MACC609,3,B
000400776,14753,MACC609,3,A
000360653,14753,MACC609,3,B
000779714,14753,MACC609,3,A
000346588,14753,MACC609,3,B
000778563,14753,MACC609,3,A
000999734,14753,MACC609,3,A
000828590,14753,MACC609,3,B
000848965,14753,MACC609,3,B
000863339,14753,MACC609,3,B
000583976,14753,MACC609,3,A
000054561,14003,MATH124,3,A
000366936,14003,MATH124,3,B
000899680,14003,MATH124,0,
000025484,14003,MATH124,3,A
000274116,14003,MATH124,3,B
000382683,14003,MATH124,3,B
000191266,14003,MATH124,3,B
000883718,14003,MATH124,3,A
000340226,14003,MATH124,3,D
000678825,14003,MATH124,3,B
000457447,14003,MATH124,0,W
000556931,14003,MATH124,0,W
000968728,14003,MATH124,3,C
000986201,14003,MATH124,3,A
000854747,14003,MATH124,3,A
000305435,14003,MATH124,0,
000560179,14003,MATH124,3,C
000358418,14003,MATH124,0,W
000643279,14003,MATH124,3,C
000264129,14003,MATH124,0,W
000473863,14003,MATH124,3,B
000848539,14003,MATH124,3,I
000041178,14003,MATH124,3,C
000487806,14003,MATH124,3,C
000123470,14003,MATH124,0,W
000349924,14003,MATH124,3,A
000737869,14003,MATH124,3,F
000414561,14003,MATH124,3,A
000201820,14003,MATH124,3,D
000230458,14003,MATH124,3,A
000393673,14003,MATH124,0,W
000402031,14003,MATH124,0,
000052770,14003,MATH124,3,B
000171610,15034,PEAC228,1,A
000741956,15034,PEAC228,1,A
000366973,15034,PEAC228,1,A
000191443,15034,PEAC228,1,A
000540069,15034,PEAC228,1,A
000879362,15034,PEAC228,1,A
000873791,15034,PEAC228,1,A
000497525,15034,PEAC228,1,A
000502381,15034,PEAC228,1,A
000761920,15034,PEAC228,0,W
000719195,15034,PEAC228,1,A
000577530,15034,PEAC228,1,A
000228813,15034,PEAC228,1,A
000048450,15034,PEAC228,1,A
000805053,15034,PEAC228,1,A
000834152,15034,PEAC228,1,A
000415251,15034,PEAC228,1,A
000640995,15034,PEAC228,1,A
000989315,15034,PEAC228,1,A
000850143,15034,PEAC228,1,A
000926511,15034,PEAC228,1,A
000677619,15034,PEAC228,1,A
000304498,15034,PEAC228,1,A
000528540,15034,PEAC228,1,A
000016318,15034,PEAC228,1,A
000648255,15034,PEAC228,1,A
000470705,15040,PEAC240,1,A
000451151,15040,PEAC240,1,A
000035304,15040,PEAC240,1,A
000537917,15040,PEAC240,1,A
000069786,15040,PEAC240,1,A
000580196,15040,PEAC240,1,B
000560179,15040,PEAC240,1,A
000996398,15040,PEAC240,1,A
000931330,15040,PEAC240,1,B
000707767,15040,PEAC240,1,B
000205931,15040,PEAC240,1,A
000997320,15040,PEAC240,1,A
000025098,15040,PEAC240,0,W
